guid,Country,"Country info",Capital,"Capital info","Capital hint",Flag,"Flag similarity",Map,tags			
SdUr}o7uCD,AfghĂˇnistĂˇn,,KĂˇbul,,,"<img src=""ug-flag-afghanistan.png"" />",,"<img src=""ug-map-afghanistan.png"" />","UG::Asia UG::Sovereign_State"			
Kqu<?fnYdj,Anglie,"<div>KonstituÄŤnĂ­ zemÄ› VelkĂ© BritĂˇnie.</div><div></div>",LondĂ˝n,,"<div>NejednĂˇ se o suverĂ©nnĂ­ stĂˇt.</div><div></div>","<img src=""ug-flag-england.svg"" />",,"<img src=""ug-map-england.png"" />",UG::Europe			
NKd8wkwSc},Skotsko,"<div>KonstituÄŤnĂ­ zemÄ› VelkĂ© BritĂˇnie.</div><div></div>",Edinburgh,,,"<img src=""ug-flag-scotland.svg"" />",,"<img src=""ug-map-scotland.png"" />",UG::Europe			
Yhs*Ijz8VC,"SpojenĂ© krĂˇlovstvĂ­","ZnĂˇmĂ© tĂ©Ĺľ jako VelkĂˇ BritĂˇnie.",LondĂ˝n,,"<div>SuverĂ©nnĂ­ stĂˇt.</div>","<img src=""ug-flag-united_kingdom.svg"" />",,"<img src=""ug-map-united_kingdom.png"" />","UG::Europe UG::European_Union UG::Sovereign_State"			
/|o@V#Ma`,Bali,"<div>IndonĂ©skĂ˝ ostrov.</div><div></div>",,,,,,"<img src=""ug-map-bali.png"" />",UG::Asia			
Lp/<{tg`NM,Grenada,,"Saint George's",,,"<img src=""ug-flag-grenada.svg"" />",,"<img src=""ug-map-grenada.png"" />","UG::Caribbean UG::North_America UG::Sovereign_State"			
WCJfePln	d,"BritskĂ© PanenskĂ© ostrovy","ZĂˇmoĹ™skĂ© ĂşzemĂ­ VelkĂ© BritĂˇnie.",,,,,,"<img src=""ug-map-british_virgin_islands.png"" />","UG::Caribbean UG::North_America"		
WfOZ*1-5#D,"Turks a Caicos","ZĂˇmoĹ™skĂ© ĂşzemĂ­ VelkĂ© BritĂˇnie.",,,,,,"<img src=""ug-map-turks_and_caicos_islands.png"" />","UG::Caribbean UG::North_America"			
17Nb`nw_9%,"KajmanskĂ© ostrovy","ZĂˇmoĹ™skĂ© ĂşzemĂ­ VelkĂ© BritĂˇnie.",,,,,,"<img src=""ug-map-cayman_islands.png"" />","UG::Caribbean UG::North_America"			
Kx`w>09!VB,Anguilla,"<div>ZĂˇmoĹ™skĂ© ĂşzemĂ­ VelkĂ© BritĂˇnie s autonomnĂ­ sprĂˇvou.</div><div></div>",,,,,,"<img src=""ug-map-anguilla.png"" />","UG::Caribbean UG::North_America"			
Py/rV640zj,Azory,"<div>AutonomnĂ­ ĂşzemĂ­ Portugalska.</div>",,,,,,"<img src=""ug-map-azores.png"" />",UG::Europe			
ULgf#-!jzl,CuraĂ§ao,"KonstituÄŤnĂ­ zemÄ› NizozemskĂ©ho krĂˇlovstvĂ­.",Willemstad,,,"<img src=""ug-flag-curacao.svg"" />","Nauru (jen jedna hvÄ›zda pod ĹľlutĂ˝m pruhem)","<img src=""ug-map-curacao.png"" />","UG::Caribbean UG::North_America"			
HE[2vgVMZz,"FrancouzskĂˇ Guyana","<div>ZĂˇmoĹ™skĂ˝ department Francie.</div><div></div>",,,,,,"<img src=""ug-map-french_guiana.png"" />",UG::South_America			
UGGv<]xrwy,Gibraltar,"<div><div>ZĂˇmoĹ™skĂ© ĂşzemĂ­			
VelkĂ© BritĂˇnie.</div></div>",,,,,,"<img src=""ug-map-gibraltar.png"" />","UG::Europe UG::Mediterranean"			
V!n*&r&e1.,Guernsey,"<div>BritskĂ© korunnĂ­ zĂˇvislĂ© ĂşzemĂ­.</div><div></div>",,,,,,"<img src=""ug-map-guernsey.png"" />",UG::Europe			
I^cTa,CZ6V,"Man (ostrov)","BritskĂ© korunnĂ­ zĂˇvislĂ© ĂşzemĂ­.",,,,,,"<img src=""ug-map-isle_of_man.png"" />",UG::Europe			
Sp={Bsh4p],Jersey,"BritskĂ© korunnĂ­ zĂˇvislĂ© ĂşzemĂ­.",,,,,,"<img src=""ug-map-jersey.png"" />",UG::Europe			
Y`!6QnP}Zo,Kiribati,,Tarawa,,,"<img src=""ug-flag-kiribati.svg"" />",,"<img src=""ug-map-kiribati.png"" />","UG::Oceania UG::Sovereign_State"			
S1og]MREfa,Macao,"<div>ZvlĂˇĹˇtnĂ­ administrativnĂ­ oblast ÄŚĂ­ny.</div><div></div>",,,,"<img src=""ug-flag-macau.svg"" />",,"<img src=""ug-map-macau.png"" />",UG::Asia			
NJWYP+DN!^,Madeira,"<div>AutonomnĂ­ region Portugalska.</div><div></div>",,,,,,"<img src=""ug-map-madeira.png"" />",UG::Europe			
K[xRwLyY*q,"Marshallovy ostrov",,Majuro,,,"<img src=""ug-flag-marshall_islands.svg"" />",,"<img src=""ug-map-marshall_islands.png"" />","UG::Oceania UG::Sovereign_State"			
1(C[9AWeR(,Nauru,,Yaren,"<div>Nauru nemĂˇ ĹľĂˇdnĂ© oficiĂˇlnĂ­ hlavnĂ­ mÄ›sto, okres Yaren je de facto hlavnĂ­ mÄ›sto.</div><div></div>",,"<img src=""ug-flag-nauru.svg"" />","CuraĂ§ao (dvÄ› hvÄ›zdy v levĂ©m hornĂ­m rohu)","<img src=""ug-map-nauru.png"" />","UG::Oceania UG::Sovereign_State"			
ZUmMHDj:8E,"NovĂˇ Kaledonie","<div>ZĂˇmoĹ™skĂ© ĂşzemĂ­ Francie.</div><div></div>",NoumĂ©a,,,"<img src=""ug-flag-new_caledonia.svg"" />",,"<img src=""ug-map-new_caledonia.png"" />",UG::Oceania			
Q`DSKsDqa,,Niue,,Alofi,,,"<img src=""ug-flag-niue.svg"" />",,"<img src=""ug-map-niue.png"" />","UG::Oceania UG::Sovereign_State"			
Xu$IoFj,*-,"SevernĂ­ Kypr","<div>StĂˇt uznĂˇvanĂ˝ pouze Tureckem a nĂˇrokovanĂ˝ Kyprem.</div><div></div>","SevernĂ­ NikĂłsie",,,"<img src=""ug-flag-northern_cyprus.svg"" />",,"<img src=""ug-map-northern_cyprus.png"" />","UG::Asia UG::Mediterranean UG::Middle_East UG::Sovereign_State"			
HCna]{2j=I,"SvatĂ˝ KryĹˇtof a Nevis",,Basseterre,,,"<img src=""ug-flag-saint_kitts_and_nevis.svg"" />",,"<img src=""ug-map-saint_kitts_and_nevis.png"" />","UG::Caribbean UG::North_America UG::Sovereign_State"			
W6,[g+6SJM,Samoa,,Apia,,,"<img src=""ug-flag-samoa.svg"" />",,"<img src=""ug-map-samoa.png"" />","UG::Oceania UG::Sovereign_State"			
P`yjDa529&,Somaliland,"<div>VzĂˇcnÄ› oznaÄŤovanĂ˝ jako SomĂˇlijsko, nezĂˇvislĂ˝ stĂˇt nĂˇrokovanĂ˝ SomĂˇlskem.</div>",Hargeysa,,,"<img src=""ug-flag-somaliland.svg"" />",,"<img src=""ug-map-somaliland.png"" />","UG::Africa UG::East_Africa UG::Sovereign_State"			
RmjfFi9P-D,"JiĹľnĂ­ SĂşdĂˇn",,"DĹľuba (mÄ›sto)",,,"<img src=""ug-flag-south_sudan.svg"" />",,"<img src=""ug-map-south_sudan.png"" />","UG::Africa UG::East_Africa UG::Sovereign_State"			
JPyh~ppyh8,Tuvalu,,Funafuti,,,"<img src=""ug-flag-tuvalu.svg"" />",,"<img src=""ug-map-tuvalu.png"" />","UG::Oceania UG::Sovereign_State"			
Q(iTH$-.]f,"AmerickĂ© PanenskĂ© ostrovy","<div>NezaÄŤlenÄ›nĂ© ĂşzemĂ­ SpojenĂ˝ch stĂˇtĹŻ americkĂ˝ch.</div>","Charlotte Amalie",,,"<img src=""ug-flag-united_states_virgin_islands.svg"" />",,"<img src=""ug-map-united_states_virgin_islands.png"" />","UG::Caribbean UG::North_America"			
JGG$&}tMAw,Alandy,"<div>AutonomnĂ­ region Finska.</div><div></div>",Mariehamn,,,"<img src=""ug-flag-aland_islands.svg"" />",,"<img src=""ug-map-aland_islands.png"" />",UG::Europe			
VD4g-	TI5p,"JiĹľnĂ­ Osetie","<div>NezĂˇvislĂ˝ stĂˇt nĂˇrokovanĂ˝ GruziĂ­.</div><div></div>",Cchinvali,,,"<img src=""ug-flag-south_ossetia.svg"" />",,"<img src=""ug-map-south_ossetia.png"" />","UG::Asia UG::Sovereign_State"		
TT-]C[&hW/,"AmerickĂˇ Samoa","<div>NezaÄŤlenÄ›nĂ© ĂşzemĂ­ SpojenĂ˝ch stĂˇtĹŻ americkĂ˝ch.</div><div></div>",,,,,,"<img src=""ug-map-american_samoa.png"" />",UG::Oceania			
VJ>L_cd:nQ,"SevernĂ­ Mariany","<div>NezaÄŤlenÄ›nĂ© ĂşzemĂ­ SpojenĂ˝ch stĂˇtĹŻ americkĂ˝ch.</div><div></div>",,,,,,"<img src=""ug-map-northern_mariana_islands.png"" />",UG::Oceania			
06~QD?).>(,Aruba,"<div>KonstituÄŤnĂ­ zemÄ› NizozemskĂ©ho krĂˇlovstvĂ­.</div><div></div>",Oranjestad,,,"<img src=""ug-flag-aruba.svg"" />",,"<img src=""ug-map-aruba.png"" />","UG::Caribbean UG::North_America"			
Y?7sfPt)!u,AbchĂˇzie,"<div>NezĂˇvislĂ˝ stĂˇt nĂˇrokovĂˇnĂ˝ GruziĂ­.</div>",Suchumi,,,"<img src=""ug-flag-abkhazia.svg"" />",,"<img src=""ug-map-abkhazia.png"" />","UG::Europe UG::Sovereign_State"			
HY(.8iAtoS,"SvatĂ˝ Martin (nizozemskĂˇ ÄŤĂˇst)","<div>KonstituÄŤnĂ­ zemÄ› NizozemskĂ©ho krĂˇlovstvĂ­.</div><div></div>",,,,,,"<img src=""ug-map-sint_maarten.png"" />","UG::Caribbean UG::North_America"			
K9v>_j2fJf,"Republika Arcach","<div>NezĂˇvislĂ˝ stĂˇt nĂˇrokovanĂ˝ ĂzerbĂˇjdĹľĂˇnem, dĹ™Ă­ve znĂˇmĂ˝ jako NĂˇhornÄ›-karabaĹˇskĂˇ republika.</div><div></div>",Ĺ tÄ›panakert,,,"<img src=""ug-flag-republic_of_artsakh.svg"" />",,"<img src=""ug-map-republic_of_artsakh.png"" />","UG::Asia UG::Sovereign_State"			
IErKB7c:~1,Tonga,,NukuĘ»alofa,,,"<img src=""ug-flag-tonga.svg"" />",,"<img src=""ug-map-tonga.png"" />","UG::Oceania UG::Sovereign_State"			
Z::4y<YJ!%,PodnÄ›stĹ™Ă­,"<div>NezĂˇvislĂ˝ stĂˇt nĂˇrokovanĂ˝ Moldavskem.</div><div></div>",Tiraspol,,,"<img src=""ug-flag-transnistria.svg"" />",,"<img src=""ug-map-transnistria.png"" />","UG::Europe UG::Sovereign_State"			
P.,&nCH*$b,Sardinie,"<div>AutonomnĂ­ region ItĂˇlie.</div><div></div>",,,,,,"<img src=""ug-map-sardinia.png"" />",UG::Europe			
J%vP2#a*-o,"KaliningradskĂˇ oblast","<div>ExklĂˇva RuskĂ© federace.</div><div></div>",,,,,,"<img src=""ug-map-kaliningrad_oblast.png"" />",UG::Europe			
0wI6OdV@KV,Martinik,"ZĂˇmoĹ™skĂ˝ department Francie.",,,,,,"<img src=""ug-map-martinique.png"" />","UG::Caribbean UG::North_America"			
M&3/MOleQ!,JĂˇva,"<div>IndonĂ©skĂ˝ ostrov.</div><div></div>",,,,,,"<img src=""ug-map-java.png"" />",UG::Asia			
5~%.p0+$.,Korsika,"<div>Region Francie.</div>",,,,,,"<img src=""ug-map-corsica.png"" />",UG::Europe			
73!3|4{)sn,"EvropskĂˇ unie",,Brusel,"<div>Brusel je sĂ­dlem vĂ˝konnĂ© moci, ale EvropskĂˇ unie mĂˇ instituce v jinĂ˝ch evropskĂ˝ch mÄ›stech.</div><div></div>","<div>NejednĂˇ se o suverĂ©nnĂ­ stĂˇt.</div>","<img src=""ug-flag-european_union.svg"" />",,"<img src=""ug-map-european_union.png"" />",UG::Europe			
(<[vR{J6f?,"MexickĂ˝ zĂˇliv",,,,,,,"<img src=""ug-map-gulf_of_mexico.png"" />",UG::Oceans+Seas			
$uEF8dOKNM,"FilipĂ­nskĂ© moĹ™e",,,,,,,"<img src=""ug-map-philippine_sea.png"" />",UG::Oceans+Seas			
*=)cxKJ(IQ,"JiĹľnĂ­ oceĂˇn","ZvanĂ˝ tĂ©Ĺľ JiĹľnĂ­ ledovĂ˝ oceĂˇn nebo AntarktickĂ˝ oceĂˇn.",,,,,,"<img src=""ug-map-southern_ocean-nobox.png"" />",UG::Oceans+Seas			
X@YPRc~G~m,"ThajskĂ˝ zĂˇliv","<div>ZnĂˇmĂ˝ tĂ©Ĺľ jako ZĂˇliv Siam.</div><div></div>",,,,,,"<img src=""ug-map-gulf_of_thailand.png"" />",UG::Oceans+Seas			
I6q	nbtI:O,MikronĂ©sie,"<div>Subregion OceĂˇnie zahrnjĂ­cĂ­ tisĂ­ce malĂ˝ch ostrovĹŻ v zĂˇpadnĂ­m Pacifiku.</div><div></div>",,,,,,"<img src=""ug-map-micronesia.png"" />",UG::Oceania		
LpaBnN)P]0,"TichĂ˝ oceĂˇn","ZnĂˇmĂ˝ tĂ©Ĺľ jako Pacifik.",,,,,,"<img src=""ug-map-pacific_ocean-nobox.png"" />",UG::Oceans+Seas			
T5]gxziQ0L,"AtlantskĂ˝ oceĂˇn",,,,,,,"<img src=""ug-map-atlantic_ocean-nobox.png"" />",UG::Oceans+Seas			
L[i75/hwbf,"IndickĂ˝ oceĂˇn",,,,,,,"<img src=""ug-map-indian_ocean-nobox.png"" />",UG::Oceans+Seas			
M*e@TK.wFZ,"SevernĂ­ ledovĂ˝ oceĂˇn",,,,,,,"<img src=""ug-map-arctic_ocean-nobox.png"" />",UG::Oceans+Seas			
Y:}*MY|(Q0,"HudsonĹŻv zĂˇliv",,,,,,,"<img src=""ug-map-hudson_bay.png"" />",UG::Oceans+Seas			
JW]fS#G}Ec,"LabradorskĂ© moĹ™e",,,,,,,"<img src=""ug-map-labrador_sea.png"" />",UG::Oceans+Seas			
I(<Evi.L?F,"BĂ­lĂ© moĹ™e",,,,,,,"<img src=""ug-map-white_sea.png"" />",UG::Oceans+Seas			
K	jEh-(3(K,"DĂˇnskĂ˝ prĹŻliv",,,,,,,"<img src=""ug-map-denmark_strait.png"" />",UG::Oceans+Seas		
R0BP8dVq8*,"NorskĂ© moĹ™e",,,,,,,"<img src=""ug-map-norwegian_sea.png"" />",UG::Oceans+Seas			
K0640t)(=T,"BaltskĂ© moĹ™e",,,,,,,"<img src=""ug-map-baltic_sea.png"" />",UG::Oceans+Seas			
!b5pZnve9_,"KeltskĂ© moĹ™e",,,,,,,"<img src=""ug-map-celtic_sea.png"" />",UG::Oceans+Seas			
W~>bATe=<f,"LamanĹˇskĂ˝ prĹŻliv",,,,,,,"<img src=""ug-map-english_channel.png"" />",UG::Oceans+Seas			
4`v4jWMa/[,"JaderskĂ© moĹ™e",,,,,,,"<img src=""ug-map-adriatic_sea.png"" />",UG::Oceans+Seas			
%pNCJ)oDq<,"BiskajskĂ˝ zĂˇliv",,,,,,,"<img src=""ug-map-bay_of_biscay.png"" />",UG::Oceans+Seas			
KFwOw?Sdbd,"ÄŚernĂ© moĹ™e",,,,,,,"<img src=""ug-map-black_sea.png"" />",UG::Oceans+Seas			
O$sgyWIWlp,"EgejskĂ© moĹ™e",,,,,,,"<img src=""ug-map-aegean_sea.png"" />",UG::Oceans+Seas			
5@ND*y@vY<,BalkĂˇn,,,,,,,"<img src=""ug-map-balkan_peninsula.png"" />",UG::Europe			
3aOck{9#aO,"KaspickĂ© moĹ™e",,,,,,,"<img src=""ug-map-caspian_sea.png"" />",UG::Oceans+Seas			
$Yw1Z@m]c3,"StĹ™edozemnĂ­ moĹ™e",,,,,,,"<img src=""ug-map-mediterranean_sea.png"" />",UG::Oceans+Seas			
M?^|?V+g<N,"VĂ˝chodosibiĹ™skĂ© moĹ™e",,,,,,,"<img src=""ug-map-east_siberian_sea.png"" />",UG::Oceans+Seas			
(lrQr31T(%,"BeringĹŻv prĹŻliv",,,,,,,"<img src=""ug-map-bering_strait.png"" />",UG::Oceans+Seas			
XnSh#d5K|A,"ArabskĂ© moĹ™e",,,,,,,"<img src=""ug-map-arabian_sea.png"" />",UG::Oceans+Seas			
C@C%qRh7e,"RudĂ© moĹ™e",,,,,,,"<img src=""ug-map-red_sea.png"" />",UG::Oceans+Seas			
7v8xmg<vr(,"MrtvĂ© moĹ™e",,,,,,,"<img src=""ug-map-dead_sea.png"" />",UG::Oceans+Seas			
5vpO^4lHT1,"BengĂˇlskĂ˝ zĂˇliv",,,,,,,"<img src=""ug-map-bay_of_bengal.png"" />",UG::Oceans+Seas			
JJ?vn$S{*6,"JaponskĂ© moĹ™e","<div>Existuje spor o nĂˇzvu mezi hraniÄŤnĂ­mi zemÄ›mi, zejmĂ©na JiĹľnĂ­ Korea podporuje nĂˇzev VĂ˝chodnĂ­ moĹ™e.</div>",,,,,,"<img src=""ug-map-sea_of_japan.png"" />",UG::Oceans+Seas			
*d:~&3(ccG,"Ĺ˝lutĂ© moĹ™e",,,,,,,"<img src=""ug-map-yellow_sea.png"" />",UG::Oceans+Seas			
YI.mZ:p?N{,"KorĂˇlovĂ© moĹ™e",,,,,,,"<img src=""ug-map-coral_sea.png"" />",UG::Oceans+Seas			
Zk9~z_=pyu,"JihoÄŤĂ­nskĂ© moĹ™e",,,,,,,"<img src=""ug-map-south_china_sea.png"" />",UG::Oceans+Seas			
K+-A%	9LRn,"Tasmanovo moĹ™e",,,,,,,"<img src=""ug-map-tasman_sea.png"" />",UG::Oceans+Seas		
V>0`!h%@MG,"CarpentarskĂ˝ zĂˇliv",,,,,,,"<img src=""ug-map-gulf_of_carpentaria.png"" />",UG::Oceans+Seas			
WT6u1Y:Td<,"AralskĂ© jezero","DĹ™Ă­ve zvanĂ© AralskĂ© moĹ™e.",,,,,,"<img src=""ug-map-aral_sea.png"" />",UG::Oceans+Seas			
+kMNXwS^dZ,"PerskĂ˝ zĂˇliv",,,,,,,"<img src=""ug-map-persian_gulf.png"" />",UG::Oceans+Seas			
P{!CfG0Z7l,"KaribskĂ© moĹ™e",,,,,,,"<img src=""ug-map-caribbean_sea.png"" />",UG::Oceans+Seas			
=jN!`Q18C,"KalifornskĂ˝ zĂˇliv","<div>ZnĂˇmĂ˝ tĂ©Ĺľ jako CortĂ©zovo moĹ™e.</div>",,,,,,"<img src=""ug-map-gulf_of_california.png"" />",UG::Oceans+Seas			
JdXg!8co/t,PolynĂ©sie,"<div>Subregion OceĂˇnie zahrnujĂ­cĂ­ tisĂ­ce malĂ˝ch ostrovĹŻ ve stĹ™ednĂ­m a jiĹľnĂ­m Pacifiku.</div><div></div>",,,,,,"<img src=""ug-map-polynesia.png"" />",UG::Oceania			
UhH8/578@A,MelanĂ©sie,"<div>Subregion OceĂˇnie zahrnujĂ­cĂ­ Vanuatu, Ĺ alomounovy ostrovy, FidĹľi a Papua Novou Guineu.</div><div></div>",,,,,,"<img src=""ug-map-melanesia.png"" />",UG::Oceania			
%PiP:MyC0U,SkandinĂˇvie,"<div>HistorickĂˇ, kulturnĂ­ a etnolingvistickĂˇ oblast v severnĂ­ EvropÄ›, kterĂˇ zahrnuje krĂˇlovstvĂ­ dĂˇnskĂ©, ĹˇvĂ©dskĂ© a norskĂ©, nÄ›kdy i Finsko a Island.</div>",,,,,,"<img src=""ug-map-scandinavia.png"" />",UG::Europe			
/@1l{W&IN,,"GalilejskĂ© jezero",,,,,,,"<img src=""ug-map-sea_of_galilee.png"" />",UG::Oceans+Seas			
IVie.2,h-],Sumatra,"<div>Ostrov IndonĂ©sie.</div><div></div>",,,,,,"<img src=""ug-map-sumatra.png"" />",UG::Asia			
THHZZ(|sbv,SicĂ­lie,"<div>AutonomnĂ­ region ItĂˇlie.</div>",,,,,,"<img src=""ug-map-sicily.png"" />",UG::Europe			
312-@IAq%N,Mayotte,"<div><div>ZĂˇmoĹ™skĂ˝			
department Francie.</div></div><div></div>",,,,,,"<img src=""ug-map-mayotte.png"" />","UG::Africa UG::East_Africa"			
12YlgfcElt,RĂ©union,"<div><div>ZĂˇmoĹ™skĂ˝			
department Francie.</div></div><div></div>",,,,,,"<img src=""ug-map-reunion.png"" />","UG::Africa UG::East_Africa"			
X9QfsX*,),Falklandy,"<div>ZĂˇmoĹ™skĂ© ĂşzemĂ­ VelkĂ© BritĂˇnie.<br></div><div></div>",,,,,,"<img src=""ug-map-falkland_islands.png"" />",UG::South_America			
U^u-D~O4Xp,Evropa,,,,,,,"<img src=""ug-map-europe-nobox.png"" />",UG::Continents			
H&A?`NeC?b,"SevernĂ­ Amerika",,,,,,,"<img src=""ug-map-north_america-nobox.png"" />",UG::Continents			
*ZWqU%4^00,"JiĹľnĂ­ Amerika",,,,,,,"<img src=""ug-map-south_america-nobox.png"" />",UG::Continents			
/WTM1iZ|Fj,Asie,,,,,,,"<img src=""ug-map-asia-nobox.png"" />",UG::Continents			
V77|rBdN|&,Afrika,,,,,,,"<img src=""ug-map-africa-nobox.png"" />",UG::Continents			
W)5*a86BWu,"AustrĂˇlie (OceĂˇnie)",,,,,,,"<img src=""ug-map-oceania-nobox.png"" />",UG::Continents			
!d1ww0x|),Antarktida,,,,,,,"<img src=""ug-map-antarctica-nobox.png"" />",UG::Continents			
Zam2fCA?l/,"SvatĂ˝ Martin (francouzskĂˇ ÄŤĂˇst)","KonstituÄŤnĂ­ zemÄ› Francie.",,,,,,"<img src=""ug-map-saint_martin.png"" />","UG::Caribbean UG::North_America"			
